"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601700,19.2,percent,17.7,21.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601700,18.5,percent,17.0,19.9,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601800,18.5,percent,15.6,21.6,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601800,18.4,percent,15.1,22.3,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601800,18.8,percent,17.1,20.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601800,18.7,percent,17.0,20.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601800,20.1,percent,18.2,21.5,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601901,22.5,percent,19.2,26.1,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601901,19.2,percent,15.6,23.1,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601901,19.6,percent,17.9,21.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601901,19.6,percent,18.0,21.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601901,18.9,percent,17.3,21.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601902,18.2,percent,15.3,21.2,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601902,17.9,percent,14.6,21.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601902,18.2,percent,16.5,20.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601902,18.4,percent,16.7,20.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081601902,19.0,percent,17.2,20.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602000,19.8,percent,16.3,23.7,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602000,20.3,percent,18.3,22.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602000,20.1,percent,18.2,22.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602000,19.7,percent,18.0,21.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602001,19.4,percent,16.4,22.5,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602002,19.0,percent,16.1,22.2,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602100,27.4,percent,23.5,31.5,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602100,25.9,percent,21.2,31.0,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602100,26.3,percent,23.8,28.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602100,26.2,percent,23.5,28.8,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602100,25.3,percent,22.6,27.8,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602200,22.8,percent,18.6,27.2,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602200,23.2,percent,21.0,25.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602200,23.3,percent,21.1,25.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602200,24.0,percent,22.3,26.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602201,22.9,percent,19.5,26.5,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602202,23.6,percent,20.0,27.4,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602300,20.9,percent,17.7,24.3,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602300,22.2,percent,18.3,26.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602300,22.7,percent,21.0,24.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602300,22.6,percent,20.8,24.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602300,22.9,percent,21.1,24.8,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602400,20.3,percent,17.1,23.6,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602400,19.8,percent,16.2,23.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602400,20.0,percent,18.3,21.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602400,19.9,percent,18.3,21.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602400,21.0,percent,19.3,22.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602500,19.4,percent,16.4,22.7,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602500,18.5,percent,14.7,22.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602500,18.9,percent,16.7,21.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602500,18.5,percent,16.5,20.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602500,18.3,percent,16.5,20.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602600,18.0,percent,14.4,22.2,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602600,18.5,percent,15.8,21.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602600,18.2,percent,15.9,20.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602600,18.1,percent,16.1,20.5,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602601,19.5,percent,16.5,22.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602602,20.7,percent,17.5,24.1,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602700,17.7,percent,14.8,20.7,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602700,16.3,percent,13.0,19.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602700,16.6,percent,15.2,18.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602700,16.9,percent,15.6,18.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602700,17.0,percent,15.2,18.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602800,18.3,percent,15.5,21.5,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who are Sedentary","This indicator shows the percentage of adults who did not participate in any leisure-time activities (physical activities other than their regular job) during the past month.","Census Tract",06081602800,17.1,percent,14.0,20.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
