"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602200,63.0,percent,61.8,64.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602200,67.0,percent,65.8,68.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602200,66.1,percent,65.0,67.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602201,67.9,percent,63.9,71.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602202,65.4,percent,61.0,69.6,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602300,69.1,percent,65.0,72.9,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602300,61.8,percent,56.0,66.7,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602300,65.5,percent,64.5,66.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602300,69.8,percent,68.9,70.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602300,69.2,percent,68.4,69.9,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602400,72.3,percent,68.5,75.9,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602400,65.9,percent,60.5,70.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602400,69.1,percent,68.4,69.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602400,73.7,percent,73.2,74.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602400,72.8,percent,72.2,73.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602500,71.9,percent,68.2,75.6,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602500,65.4,percent,60.1,70.2,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602500,68.8,percent,67.9,69.7,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602500,74.3,percent,73.4,75.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602500,73.4,percent,72.7,74.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602600,62.9,percent,57.2,67.8,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602600,66.3,percent,65.3,67.4,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602600,72.2,percent,71.2,73.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602600,71.3,percent,70.4,72.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602601,71.5,percent,67.6,75.1,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602602,69.5,percent,65.5,73.4,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602700,69.2,percent,65.1,73.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602700,61.7,percent,56.0,66.7,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602700,65.1,percent,64.3,66.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602700,70.4,percent,69.7,71.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602700,69.4,percent,68.7,70.0,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602800,70.5,percent,66.6,74.3,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602800,63.6,percent,58.0,68.4,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602800,67.0,percent,66.3,67.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602800,72.2,percent,71.5,72.9,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602800,71.3,percent,70.7,71.9,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602900,69.3,percent,65.3,73.2,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602900,62.9,percent,57.2,67.7,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602900,66.2,percent,65.3,67.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602900,71.1,percent,70.3,71.8,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081602900,70.0,percent,69.3,70.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603000,69.2,percent,65.2,73.1,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603000,63.4,percent,57.7,68.2,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603000,66.6,percent,65.7,67.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603000,71.2,percent,70.3,72.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603000,70.1,percent,69.4,70.9,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603100,72.5,percent,68.7,76.1,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603100,64.8,percent,59.2,69.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603100,67.9,percent,67.0,68.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603100,72.7,percent,71.9,73.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603100,71.6,percent,70.8,72.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603200,70.6,percent,66.6,74.3,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603200,63.8,percent,58.2,68.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603200,67.0,percent,66.0,68.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603200,71.7,percent,70.9,72.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603200,70.5,percent,69.8,71.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603300,72.2,percent,68.3,75.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603300,65.1,percent,59.6,69.9,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603300,68.2,percent,67.2,69.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603300,72.9,percent,72.0,73.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603300,71.7,percent,70.8,72.5,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603400,73.5,percent,69.8,77.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who have had a Routine Checkup","This indicator shows the percentage of adults that report having visited a doctor for a routine checkup within the past year.","Census Tract",06081603400,66.3,percent,60.9,71.0,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
